NSFTV_ID,timepoint,wu
NSFTV_183,12,0.34
NSFTV_184,12,0.38
NSFTV_185,12,0.36
NSFTV_186,12,0.47
NSFTV_187,12,0.51
NSFTV_188,12,0.48
NSFTV_189,12,0.56
NSFTV_19,12,0.45
NSFTV_190,12,0.47
NSFTV_191,12,0.49
NSFTV_192,12,0.53
NSFTV_193,12,0.49
NSFTV_195,12,0.38
NSFTV_198,12,0.44
NSFTV_199,12,0.46
NSFTV_200,12,0.36
NSFTV_202,12,0.46
NSFTV_203,12,0.51
NSFTV_205,12,0.45
NSFTV_206,12,0.34
NSFTV_207,12,0.28
NSFTV_208,12,0.37
NSFTV_209,12,0.41
NSFTV_21,12,0.37
NSFTV_211,12,0.47
NSFTV_213,12,0.46
NSFTV_214,12,0.42
NSFTV_215,12,0.4
NSFTV_216,12,0.4
NSFTV_217,12,0.45
NSFTV_218,12,0.41
NSFTV_219,12,0.53
NSFTV_220,12,0.41
NSFTV_221,12,0.32
NSFTV_222,12,0.46
NSFTV_223,12,0.37
NSFTV_224,12,0.41
NSFTV_225,12,0.37
NSFTV_226,12,0.35
NSFTV_227,12,0.38
NSFTV_228,12,0.41
NSFTV_229,12,0.36
NSFTV_23,12,0.37
NSFTV_231,12,0.35
NSFTV_233,12,0.4
NSFTV_234,12,0.27
NSFTV_235,12,0.32
NSFTV_236,12,0.56
NSFTV_237,12,0.37
NSFTV_239,12,0.49
NSFTV_24,12,0.44
NSFTV_240,12,0.52
NSFTV_241,12,0.36
NSFTV_242,12,0.44
NSFTV_243,12,0.48
NSFTV_244,12,0.27
NSFTV_245,12,0.43
NSFTV_246,12,0.38
NSFTV_247,12,0.43
NSFTV_248,12,0.46
NSFTV_25,12,0.41
NSFTV_250,12,0.46
NSFTV_251,12,0.38
NSFTV_252,12,0.39
NSFTV_253,12,0.46
NSFTV_254,12,0.59
NSFTV_255,12,0.44
NSFTV_256,12,0.4
NSFTV_257,12,0.5
NSFTV_259,12,0.3
NSFTV_26,12,0.48
NSFTV_260,12,0.4
NSFTV_261,12,0.46
NSFTV_262,12,0.28
NSFTV_263,12,0.46
NSFTV_264,12,0.45
NSFTV_265,12,0.34
NSFTV_266,12,0.47
NSFTV_267,12,0.42
NSFTV_268,12,0.46
NSFTV_269,12,0.52
NSFTV_27,12,0.49
NSFTV_270,12,0.46
NSFTV_271,12,0.57
NSFTV_272,12,0.47
NSFTV_273,12,0.45
NSFTV_274,12,0.4
NSFTV_275,12,0.45
NSFTV_277,12,0.42
NSFTV_278,12,0.49
NSFTV_279,12,0.58
NSFTV_280,12,0.64
NSFTV_281,12,0.49
NSFTV_282,12,0.48
NSFTV_283,12,0.42
NSFTV_284,12,0.39
NSFTV_285,12,0.43
NSFTV_286,12,0.48
NSFTV_287,12,0.34
NSFTV_288,12,0.31
NSFTV_289,12,0.38
NSFTV_29,12,0.4
NSFTV_290,12,0.48
NSFTV_291,12,0.51
NSFTV_292,12,0.38
NSFTV_293,12,0.27
NSFTV_295,12,0.44
NSFTV_296,12,0.52
NSFTV_297,12,0.53
NSFTV_298,12,0.47
NSFTV_299,12,0.36
NSFTV_3,12,0.41
NSFTV_30,12,0.39
NSFTV_300,12,0.37
NSFTV_301,12,0.31
NSFTV_302,12,0.39
NSFTV_303,12,0.41
NSFTV_304,12,0.52
NSFTV_305,12,0.49
NSFTV_306,12,0.39
NSFTV_307,12,0.45
NSFTV_31,12,0.44
NSFTV_310,12,0.48
NSFTV_311,12,0.5
NSFTV_312,12,0.41
NSFTV_313,12,0.43
NSFTV_314,12,0.44
NSFTV_315,12,0.46
NSFTV_316,12,0.34
NSFTV_317,12,0.42
NSFTV_318,12,0.43
NSFTV_32,12,0.44
NSFTV_320,12,0.36
NSFTV_322,12,0.37
NSFTV_323,12,0.47
NSFTV_324,12,0.4
NSFTV_325,12,0.52
NSFTV_326,12,0.43
NSFTV_327,12,0.32
NSFTV_328,12,0.37
NSFTV_329,12,0.31
NSFTV_33,12,0.47
NSFTV_330,12,0.29
NSFTV_331,12,0.29
NSFTV_332,12,0.48
NSFTV_333,12,0.49
NSFTV_334,12,0.37
NSFTV_336,12,0.44
NSFTV_337,12,0.32
NSFTV_338,12,0.47
NSFTV_339,12,0.44
NSFTV_340,12,0.43
NSFTV_341,12,0.39
NSFTV_342,12,0.44
NSFTV_343,12,0.46
NSFTV_345,12,0.41
NSFTV_346,12,0.33
NSFTV_347,12,0.48
NSFTV_348,12,0.47
NSFTV_349,12,0.48
NSFTV_352,12,0.48
NSFTV_353,12,0.5
NSFTV_355,12,0.4
NSFTV_356,12,0.49
NSFTV_357,12,0.4
NSFTV_358,12,0.35
NSFTV_359,12,0.47
NSFTV_36,12,0.43
NSFTV_360,12,0.39
NSFTV_363,12,0.45
NSFTV_364,12,0.47
NSFTV_365,12,0.46
NSFTV_366,12,0.51
NSFTV_368,12,0.38
NSFTV_369,12,0.28
NSFTV_37,12,0.44
NSFTV_370,12,0.3
NSFTV_371,12,0.4
NSFTV_372,12,0.36
NSFTV_373,12,0.43
NSFTV_375,12,0.34
NSFTV_376,12,0.54
NSFTV_377,12,0.39
NSFTV_378,12,0.42
NSFTV_379,12,0.44
NSFTV_380,12,0.51
NSFTV_381,12,0.39
NSFTV_384,12,0.4
NSFTV_385,12,0.42
NSFTV_386,12,0.44
NSFTV_387,12,0.51
NSFTV_388,12,0.39
NSFTV_389,12,0.44
NSFTV_39,12,0.27
NSFTV_390,12,0.33
NSFTV_391,12,0.54
NSFTV_392,12,0.42
NSFTV_394,12,0.37
NSFTV_395,12,0.41
NSFTV_396,12,0.42
NSFTV_397,12,0.38
NSFTV_4,12,0.42
NSFTV_40,12,0.43
NSFTV_41,12,0.49
NSFTV_43,12,0.53
NSFTV_44,12,0.41
NSFTV_45,12,0.41
NSFTV_46,12,0.35
NSFTV_49,12,0.41
NSFTV_5,12,0.51
NSFTV_50,12,0.36
NSFTV_51,12,0.43
NSFTV_52,12,0.4
NSFTV_53,12,0.32
NSFTV_54,12,0.39
NSFTV_55,12,0.45
NSFTV_56,12,0.48
NSFTV_57,12,0.4
NSFTV_58,12,0.28
NSFTV_59,12,0.42
NSFTV_6,12,0.44
NSFTV_60,12,0.4
NSFTV_61,12,0.44
NSFTV_616,12,0.37
NSFTV_618,12,0.46
NSFTV_619,12,0.47
NSFTV_62,12,0.48
NSFTV_620,12,0.41
NSFTV_621,12,0.54
NSFTV_622,12,0.42
NSFTV_623,12,0.38
NSFTV_624,12,0.47
NSFTV_625,12,0.45
NSFTV_626,12,0.51
NSFTV_627,12,0.39
NSFTV_629,12,0.32
NSFTV_63,12,0.44
NSFTV_633,12,0.32
NSFTV_634,12,0.45
NSFTV_64,12,0.41
NSFTV_641,12,0.4
NSFTV_642,12,0.52
NSFTV_643,12,0.28
NSFTV_647,12,0.38
NSFTV_65,12,0.4
NSFTV_651,12,0.45
NSFTV_66,12,0.37
NSFTV_67,12,0.35
NSFTV_68,12,0.49
NSFTV_7,12,0.4
NSFTV_70,12,0.32
NSFTV_71,12,0.45
NSFTV_72,12,0.5
NSFTV_73,12,0.36
NSFTV_74,12,0.35
NSFTV_75,12,0.31
NSFTV_76,12,0.43
NSFTV_77,12,0.4
NSFTV_78,12,0.48
NSFTV_79,12,0.47
NSFTV_8,12,0.48
NSFTV_80,12,0.43
NSFTV_81,12,0.42
NSFTV_83,12,0.46
NSFTV_84,12,0.55
NSFTV_85,12,0.4
NSFTV_86,12,0.48
NSFTV_87,12,0.49
NSFTV_88,12,0.35
NSFTV_89,12,0.35
NSFTV_9,12,0.42
NSFTV_90,12,0.32
NSFTV_92,12,0.37
NSFTV_93,12,0.49
NSFTV_94,12,0.4
NSFTV_96,12,0.42
NSFTV_97,12,0.42
NSFTV_98,12,0.4
NSFTV_99,12,0.34
NSFTV_10,13,0.36
NSFTV_101,13,0.47
NSFTV_102,13,0.49
NSFTV_103,13,0.43
NSFTV_104,13,0.44
NSFTV_105,13,0.33
NSFTV_106,13,0.28
NSFTV_107,13,0.28
NSFTV_108,13,0.46
NSFTV_109,13,0.44
NSFTV_11,13,0.29
NSFTV_112,13,0.34
NSFTV_113,13,0.3
NSFTV_114,13,0.39
NSFTV_116,13,0.38
NSFTV_117,13,0.46
NSFTV_118,13,0.38
NSFTV_120,13,0.36
NSFTV_121,13,0.49
NSFTV_122,13,0.24
NSFTV_123,13,0.32
NSFTV_124,13,0.41
NSFTV_125,13,0.3
NSFTV_128,13,0.41
NSFTV_129,13,0.34
NSFTV_13,13,0.37
NSFTV_130,13,0.4
NSFTV_131,13,0.32
NSFTV_132,13,0.32
NSFTV_133,13,0.38
NSFTV_134,13,0.34
NSFTV_135,13,0.33
NSFTV_139,13,0.36
NSFTV_14,13,0.43
NSFTV_140,13,0.44
NSFTV_141,13,0.47
NSFTV_142,13,0.34
NSFTV_143,13,0.47
NSFTV_144,13,0.5
NSFTV_145,13,0.3
NSFTV_146,13,0.4
NSFTV_147,13,0.48
NSFTV_148,13,0.29
NSFTV_149,13,0.37
NSFTV_15,13,0.39
NSFTV_150,13,0.48
NSFTV_151,13,0.51
NSFTV_152,13,0.34
NSFTV_153,13,0.35
NSFTV_154,13,0.39
NSFTV_155,13,0.25
NSFTV_156,13,0.3
NSFTV_157,13,0.52
NSFTV_158,13,0.35
NSFTV_159,13,0.3
NSFTV_16,13,0.35
NSFTV_160,13,0.37
NSFTV_161,13,0.41
NSFTV_162,13,0.44
NSFTV_163,13,0.29
NSFTV_164,13,0.44
NSFTV_165,13,0.42
NSFTV_166,13,0.28
NSFTV_167,13,0.46
NSFTV_168,13,0.32
NSFTV_169,13,0.3
NSFTV_17,13,0.49
NSFTV_171,13,0.28
NSFTV_172,13,0.39
NSFTV_173,13,0.39
NSFTV_174,13,0.3
NSFTV_176,13,0.43
NSFTV_177,13,0.5
NSFTV_179,13,0.34
NSFTV_18,13,0.31
NSFTV_180,13,0.44
NSFTV_182,13,0.49
NSFTV_183,13,0.29
NSFTV_184,13,0.34
NSFTV_185,13,0.31
NSFTV_186,13,0.44
NSFTV_187,13,0.45
NSFTV_188,13,0.42
NSFTV_189,13,0.52
NSFTV_19,13,0.38
NSFTV_190,13,0.4
NSFTV_191,13,0.44
NSFTV_192,13,0.47
NSFTV_193,13,0.46
NSFTV_195,13,0.32
NSFTV_198,13,0.38
NSFTV_199,13,0.39
NSFTV_200,13,0.3
NSFTV_202,13,0.38
NSFTV_203,13,0.42
NSFTV_205,13,0.4
NSFTV_206,13,0.28
NSFTV_207,13,0.23
NSFTV_208,13,0.31
NSFTV_209,13,0.34
NSFTV_21,13,0.32
NSFTV_211,13,0.39
NSFTV_213,13,0.38
NSFTV_214,13,0.37
NSFTV_215,13,0.34
NSFTV_216,13,0.36
NSFTV_217,13,0.4
NSFTV_218,13,0.35
NSFTV_219,13,0.44
NSFTV_220,13,0.33
NSFTV_221,13,0.28
NSFTV_222,13,0.39
NSFTV_223,13,0.28
NSFTV_224,13,0.33
NSFTV_225,13,0.33
NSFTV_226,13,0.29
NSFTV_227,13,0.31
NSFTV_228,13,0.34
NSFTV_229,13,0.32
NSFTV_23,13,0.29
NSFTV_231,13,0.29
NSFTV_233,13,0.33
NSFTV_234,13,0.22
NSFTV_235,13,0.27
NSFTV_236,13,0.49
NSFTV_237,13,0.32
NSFTV_239,13,0.42
NSFTV_24,13,0.41
NSFTV_240,13,0.46
NSFTV_241,13,0.31
NSFTV_242,13,0.39
NSFTV_243,13,0.42
NSFTV_244,13,0.24
NSFTV_245,13,0.38
NSFTV_246,13,0.36
NSFTV_247,13,0.37
NSFTV_248,13,0.39
NSFTV_25,13,0.38
NSFTV_250,13,0.41
NSFTV_251,13,0.32
NSFTV_252,13,0.31
NSFTV_253,13,0.37
NSFTV_254,13,0.54
NSFTV_255,13,0.34
NSFTV_256,13,0.35
NSFTV_257,13,0.5
NSFTV_259,13,0.25
NSFTV_26,13,0.41
NSFTV_260,13,0.36
NSFTV_261,13,0.38
NSFTV_262,13,0.22
NSFTV_263,13,0.39
NSFTV_264,13,0.42
NSFTV_265,13,0.32
NSFTV_266,13,0.42
NSFTV_267,13,0.35
NSFTV_268,13,0.39
NSFTV_269,13,0.53
NSFTV_27,13,0.42
NSFTV_270,13,0.4
NSFTV_271,13,0.49
NSFTV_272,13,0.39
NSFTV_273,13,0.41
NSFTV_274,13,0.35
NSFTV_275,13,0.4
NSFTV_277,13,0.34
NSFTV_278,13,0.5
NSFTV_279,13,0.5
NSFTV_280,13,0.59
NSFTV_281,13,0.43
NSFTV_282,13,0.44
NSFTV_283,13,0.4
NSFTV_284,13,0.31
NSFTV_285,13,0.37
NSFTV_286,13,0.41
NSFTV_287,13,0.28
NSFTV_288,13,0.28
NSFTV_289,13,0.34
NSFTV_29,13,0.33
NSFTV_290,13,0.45
NSFTV_291,13,0.47
NSFTV_292,13,0.33
NSFTV_293,13,0.21
NSFTV_295,13,0.36
NSFTV_296,13,0.49
NSFTV_297,13,0.47
NSFTV_298,13,0.39
NSFTV_299,13,0.29
NSFTV_3,13,0.36
NSFTV_30,13,0.34
NSFTV_300,13,0.35
NSFTV_301,13,0.28
NSFTV_302,13,0.32
NSFTV_303,13,0.36
NSFTV_304,13,0.48
NSFTV_305,13,0.41
NSFTV_306,13,0.33
NSFTV_307,13,0.42
NSFTV_31,13,0.38
NSFTV_310,13,0.41
NSFTV_311,13,0.48
NSFTV_312,13,0.36
NSFTV_313,13,0.38
NSFTV_314,13,0.38
NSFTV_315,13,0.38
NSFTV_316,13,0.3
NSFTV_317,13,0.36
NSFTV_318,13,0.35
NSFTV_32,13,0.42
NSFTV_320,13,0.3
NSFTV_322,13,0.32
NSFTV_323,13,0.4
NSFTV_324,13,0.37
NSFTV_325,13,0.45
NSFTV_326,13,0.4
NSFTV_327,13,0.28
NSFTV_328,13,0.33
NSFTV_329,13,0.26
NSFTV_33,13,0.43
NSFTV_330,13,0.24
NSFTV_331,13,0.24
NSFTV_332,13,0.45
NSFTV_333,13,0.46
NSFTV_334,13,0.33
NSFTV_336,13,0.38
NSFTV_337,13,0.25
NSFTV_338,13,0.46
NSFTV_339,13,0.38
NSFTV_340,13,0.37
NSFTV_341,13,0.32
NSFTV_342,13,0.4
NSFTV_343,13,0.42
NSFTV_345,13,0.37
NSFTV_346,13,0.25
NSFTV_347,13,0.4
NSFTV_348,13,0.43
NSFTV_349,13,0.38
NSFTV_352,13,0.42
NSFTV_353,13,0.45
NSFTV_355,13,0.34
NSFTV_356,13,0.41
NSFTV_357,13,0.32
NSFTV_358,13,0.3
NSFTV_359,13,0.43
NSFTV_36,13,0.41
NSFTV_360,13,0.33
NSFTV_363,13,0.42
NSFTV_364,13,0.42
NSFTV_365,13,0.41
NSFTV_366,13,0.5
NSFTV_368,13,0.32
NSFTV_369,13,0.22
NSFTV_37,13,0.44
NSFTV_370,13,0.27
NSFTV_371,13,0.36
NSFTV_372,13,0.32
NSFTV_373,13,0.37
NSFTV_375,13,0.26
NSFTV_376,13,0.47
NSFTV_377,13,0.34
NSFTV_378,13,0.34
NSFTV_379,13,0.37
NSFTV_380,13,0.5
NSFTV_381,13,0.33
NSFTV_384,13,0.33
NSFTV_385,13,0.33
NSFTV_386,13,0.38
NSFTV_387,13,0.4
NSFTV_388,13,0.36
NSFTV_389,13,0.39
NSFTV_39,13,0.21
NSFTV_390,13,0.29
NSFTV_391,13,0.48
NSFTV_392,13,0.41
NSFTV_394,13,0.31
NSFTV_395,13,0.35
NSFTV_396,13,0.37
NSFTV_397,13,0.32
NSFTV_4,13,0.38
NSFTV_40,13,0.35
NSFTV_41,13,0.42
NSFTV_43,13,0.47
NSFTV_44,13,0.3
NSFTV_45,13,0.35
NSFTV_46,13,0.28
NSFTV_49,13,0.36
NSFTV_5,13,0.52
NSFTV_50,13,0.3
NSFTV_51,13,0.39
NSFTV_52,13,0.36
NSFTV_53,13,0.28
NSFTV_54,13,0.33
NSFTV_55,13,0.39
NSFTV_56,13,0.43
NSFTV_57,13,0.32
NSFTV_58,13,0.22
NSFTV_59,13,0.35
NSFTV_6,13,0.35
NSFTV_60,13,0.37
NSFTV_61,13,0.38
NSFTV_616,13,0.32
NSFTV_618,13,0.42
NSFTV_619,13,0.44
NSFTV_62,13,0.43
NSFTV_620,13,0.36
NSFTV_621,13,0.48
NSFTV_622,13,0.36
NSFTV_623,13,0.3
NSFTV_624,13,0.46
NSFTV_625,13,0.41
NSFTV_626,13,0.47
NSFTV_627,13,0.35
NSFTV_629,13,0.28
NSFTV_63,13,0.4
NSFTV_633,13,0.28
NSFTV_634,13,0.43
